LocalityID	CollectorName	LastNameGuess	VerbatimCollectors	FieldNo	iYear	VerbatimDate
14370	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 3749	1965	29 August 1965
14370	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 3749	1965	29 August 1965
14371	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 3750	1965	1 Sept. 1965
14371	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 3750	1965	1 Sept. 1965
14372	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 3752	1965	1/9/1965
14372	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 3752	1965	1/9/1965
14373	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 3753	1965	1/9/1965
14373	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 3753	1965	1/9/1965
14374	R.D. Suttkus	Suttkus	"R.D. Suttkus, G.E. Gunning & G.H. Clemmer"	RDS 3754	1965	1/9/1965
14374	G.E. Gunning	Gunning	"R.D. Suttkus, G.E. Gunning & G.H. Clemmer"	RDS 3754	1965	1/9/1965
14374	G.H. Clemmer	Clemmer	"R.D. Suttkus, G.E. Gunning & G.H. Clemmer"	RDS 3754	1965	1/9/1965
14375	R.D. Suttkus	Suttkus	"R.D. Suttkus, G.E. Gunning & G.H. Clemmer"	RDS 3755	1965	1 Sept 1965
14375	G.E. Gunning	Gunning	"R.D. Suttkus, G.E. Gunning & G.H. Clemmer"	RDS 3755	1965	1 Sept 1965
14375	G.H. Clemmer	Clemmer	"R.D. Suttkus, G.E. Gunning & G.H. Clemmer"	RDS 3755	1965	1 Sept 1965
14376	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 3788	1965	2 Oct 1965
14377	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 3790	1965	21 October 1965
14377	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 3790	1965	21 October 1965
14378	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 3791	1965	21/10/1965
14378	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 3791	1965	21/10/1965
14379	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 3792	1965	21/10/1965
14379	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 3792	1965	21/10/1965
14380	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 3793	1965	21/10/1965
14380	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 3793	1965	21/10/1965
14381	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 3794	1965	21/10/1965
14381	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 3794	1965	21/10/1965
14382	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 3795	1965	21 Oct. 1965
14382	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 3795	1965	21 Oct. 1965
14383	R.D. Suttkus	Suttkus	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3796	1965	28/10/1965
14383	G.E. Gunning	Gunning	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3796	1965	28/10/1965
14383	C.D. Barbour	Barbour	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3796	1965	28/10/1965
14384	R.D. Suttkus	Suttkus	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3797	1965	28/10/1965
14384	G.E. Gunning	Gunning	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3797	1965	28/10/1965
14384	C.D. Barbour	Barbour	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3797	1965	28/10/1965
14385	R.D. Suttkus	Suttkus	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3799	1965	28/10/1965
14385	G.E. Gunning	Gunning	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3799	1965	28/10/1965
14385	C.D. Barbour	Barbour	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3799	1965	28/10/1965
14386	R.D. Suttkus	Suttkus	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3800	1965	28/10/1965
14386	G.E. Gunning	Gunning	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3800	1965	28/10/1965
14386	C.D. Barbour	Barbour	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3800	1965	28/10/1965
14387	R.D. Suttkus	Suttkus	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3801	1965	28 Oct. 1965
14387	G.E. Gunning	Gunning	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3801	1965	28 Oct. 1965
14387	C.D. Barbour	Barbour	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3801	1965	28 Oct. 1965
14388	R.D. Suttkus	Suttkus	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3802	1965	29 Oct. 1965
14388	G.E. Gunning	Gunning	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3802	1965	29 Oct. 1965
14388	C.D. Barbour	Barbour	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3802	1965	29 Oct. 1965
14389	R.D. Suttkus	Suttkus	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3803	1965	29/10/1965
14389	G.E. Gunning	Gunning	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3803	1965	29/10/1965
14389	C.D. Barbour	Barbour	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3803	1965	29/10/1965
14390	R.D. Suttkus	Suttkus	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3804	1965	29 Oct. 1965
14390	G.E. Gunning	Gunning	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3804	1965	29 Oct. 1965
14390	C.D. Barbour	Barbour	"R.D. Suttkus, G.E. Gunning & C.D. Barbour"	RDS 3804	1965	29 Oct. 1965
14391	R.D. Suttkus	Suttkus	"Suttkus, Gunning & Barbour"	RDS 3805	1965	29 Oct. 1965
14391	Gunning	Gunning	"Suttkus, Gunning & Barbour"	RDS 3805	1965	29 Oct. 1965
14391	Barbour	Barbour	"Suttkus, Gunning & Barbour"	RDS 3805	1965	29 Oct. 1965
14392	R.D. Suttkus	Suttkus	"Suttkus, Gunning & Barbour"	RDS 3806	1965	29 Oct. 1965
14392	Gunning	Gunning	"Suttkus, Gunning & Barbour"	RDS 3806	1965	29 Oct. 1965
14392	Barbour	Barbour	"Suttkus, Gunning & Barbour"	RDS 3806	1965	29 Oct. 1965
14393	R.D. Suttkus	Suttkus	"Suttkus, Gunning & Barbour"	RDS 3807	1965	30 October 1965
14393	Gunning	Gunning	"Suttkus, Gunning & Barbour"	RDS 3807	1965	30 October 1965
14393	Barbour	Barbour	"Suttkus, Gunning & Barbour"	RDS 3807	1965	30 October 1965
14394	R.D. Suttkus	Suttkus	"Suttkus, Gunning & Barbour"	RDS 3808	1965	30 Oct. 1965
14394	Gunning	Gunning	"Suttkus, Gunning & Barbour"	RDS 3808	1965	30 Oct. 1965
14394	Barbour	Barbour	"Suttkus, Gunning & Barbour"	RDS 3808	1965	30 Oct. 1965
14395	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 3812	1965	19/11/1965
14395	Gunning	Gunning	Suttkus & Gunning	RDS 3812	1965	19/11/1965
14396	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 3814	1965	19/11/1965
14396	Gunning	Gunning	Suttkus & Gunning	RDS 3814	1965	19/11/1965
14397	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 3815	1965	19/11/1965
14397	Gunning	Gunning	Suttkus & Gunning	RDS 3815	1965	19/11/1965
14398	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 3816	1965	19/11/1965
14398	Gunning	Gunning	Suttkus & Gunning	RDS 3816	1965	19/11/1965
14399	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 3817	1965	19 Nov. 1965
14399	Gunning	Gunning	Suttkus & Gunning	RDS 3817	1965	19 Nov. 1965
14400	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 3819	1965	10 December 1965
14400	Gunning	Gunning	Suttkus & Gunning	RDS 3819	1965	10 December 1965
14401	R.D. Suttkus	Suttkus	R.D. Suttkus & Gunning	RDS 3820	1965	10/12/1965
14401	Gunning	Gunning	R.D. Suttkus & Gunning	RDS 3820	1965	10/12/1965
14402	R.D. Suttkus	Suttkus	R.D. Suttkus & Gunning	RDS 3821	1965	10 December 1965
14402	Gunning	Gunning	R.D. Suttkus & Gunning	RDS 3821	1965	10 December 1965
14403	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3823	1965	12 Dec. 1965
14403	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3823	1965	12 Dec. 1965
14404	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3824	1965	13/12/1965
14404	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3824	1965	13/12/1965
14405	R.D. Suttkus	Suttkus	Suttkus & Clemmer	RDS 3825	1965	13 Dec. 1965
14405	Clemmer	Clemmer	Suttkus & Clemmer	RDS 3825	1965	13 Dec. 1965
14406	R.D. Suttkus	Suttkus	R.D. Suttkus & G. Clemmer	RDS 3826	1965	13 Dec. 1965
14406	G. Clemmer	Clemmer	R.D. Suttkus & G. Clemmer	RDS 3826	1965	13 Dec. 1965
19601	Environmental Biology Class	Class Group	Environmental Biology Class	RDS 3694	1965	15/6/1965
19602	Environmental Biology Class	Class Group	Environmental Biology Class	RDS 3716	1965	1/7/1965
19603	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3822	1965	12 Dec. 1965
19603	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3822	1965	12 Dec. 1965
6468	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 3829	1966	21/1/1966
6468	Gunning	Gunning	Suttkus & Gunning	RDS 3829	1966	21/1/1966
6469	R.D. Suttkus	Suttkus	"R.D. Suttkus, G.H. Clemmer & C.D. Barbour"	RDS 3841	1966	17/3/1966
6469	G.H. Clemmer	Clemmer	"R.D. Suttkus, G.H. Clemmer & C.D. Barbour"	RDS 3841	1966	17/3/1966
6469	C.D. Barbour	Barbour	"R.D. Suttkus, G.H. Clemmer & C.D. Barbour"	RDS 3841	1966	17/3/1966
6470	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Barbour	RDS 3842	1966	17 March 1966
6470	C.D. Barbour	Barbour	R.D. Suttkus & C.D. Barbour	RDS 3842	1966	17 March 1966
6471	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Barbour	RDS 3843	1966	17/3/1966
6471	C.D. Barbour	Barbour	R.D. Suttkus & C.D. Barbour	RDS 3843	1966	17/3/1966
6472	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3849	1966	19/3/1966
6472	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3849	1966	19/3/1966
6473	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3888	1966	20/4/1966
6473	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3888	1966	20/4/1966
6474	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3890	1966	20/4/1966
6474	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3890	1966	20/4/1966
6475	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 3891	1966	22/4/1966
6475	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 3891	1966	22/4/1966
6476	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 3892	1966	22/4/1966
6476	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 3892	1966	22/4/1966
6477	R.D. Suttkus	Suttkus	"R.D. Suttkus, Relyea, Thomas & Berra"	RDS 3894	1966	6/5/1966
6477	Relyea	Relyea	"R.D. Suttkus, Relyea, Thomas & Berra"	RDS 3894	1966	6/5/1966
6477	Thomas	Thomas	"R.D. Suttkus, Relyea, Thomas & Berra"	RDS 3894	1966	6/5/1966
6477	Berra	Berra	"R.D. Suttkus, Relyea, Thomas & Berra"	RDS 3894	1966	6/5/1966
6478	R.D. Suttkus	Suttkus	"R.D. Suttkus, Relyea, Thomas & Berra"	RDS 3896	1966	9/5/1966
6478	Relyea	Relyea	"R.D. Suttkus, Relyea, Thomas & Berra"	RDS 3896	1966	9/5/1966
6478	Thomas	Thomas	"R.D. Suttkus, Relyea, Thomas & Berra"	RDS 3896	1966	9/5/1966
6478	Berra	Berra	"R.D. Suttkus, Relyea, Thomas & Berra"	RDS 3896	1966	9/5/1966
6479	R.D. Suttkus	Suttkus	"R.D. Suttkus, Clemmer & Jones"	RDS 3899	1966	15/5/1966
6479	Clemmer	Clemmer	"R.D. Suttkus, Clemmer & Jones"	RDS 3899	1966	15/5/1966
6479	Jones	Jones	"R.D. Suttkus, Clemmer & Jones"	RDS 3899	1966	15/5/1966
6480	R.D. Suttkus	Suttkus	"R.D. Suttkus, Clemmer & Jones"	RDS 3900	1966	16/5/1966
6480	Clemmer	Clemmer	"R.D. Suttkus, Clemmer & Jones"	RDS 3900	1966	16/5/1966
6480	Jones	Jones	"R.D. Suttkus, Clemmer & Jones"	RDS 3900	1966	16/5/1966
6481	Environmental Biology Class	Class Group	Environmental Biology Class	RDS 3901	1966	12/6/1966
6482	Environmental Biology Class	Class Group	Environmental Biology Class	RDS 3902	1966	12/6/1966
6483	Environmental Biology Class	Class Group	Environmental Biology Class	RDS 3902B	1966	13/6/1966
6484	Environmental Biology Class	Class Group	Environmental Biology Class	RDS 3903	1966	13/6/1966
6485	Environmental Biology Class	Class Group	Environmental Biology Class	RDS 3905	1966	14/6/1966
6486	Environmental Biology Class	Class Group	Environmental Biology Class	RDS 3908	1966	15/6/1966
6487	Environmental Biology Class	Class Group	Environmental Biology Class	RDS 3916	1966	27/6/1966
6488	Environmental Biology Class	Class Group	Environmental Biology Class	RDS 3917	1966	27/6/1966
6489	1966 Environmental Biology Class	Class Group	1966 Environmental Biology Class	RDS 3922A	1966	29/6/1966
6490	R.D. Suttkus	Suttkus	"R.D. Suttkus, G.E. Gunning & Tomoff"	RDS 3926	1966	3/7/1966
6490	G.E. Gunning	Gunning	"R.D. Suttkus, G.E. Gunning & Tomoff"	RDS 3926	1966	3/7/1966
6490	Tomoff	Tomoff	"R.D. Suttkus, G.E. Gunning & Tomoff"	RDS 3926	1966	3/7/1966
6491	R.D. Suttkus	Suttkus	R.D. Suttkus & Environmental Biol. Class	RDS 3937	1966	10/7/1966
6491	Environmental Biol. Class	Class Group	R.D. Suttkus & Environmental Biol. Class	RDS 3937	1966	10/7/1966
6492	Environmental Biol. Class	Class Group	Environmental Biol. Class	RDS 3940	1966	12/7/1966
6493	R.D. Suttkus	Suttkus	"Suttkus, Cole & R. Tapp (from fish mkt.)"	RDS 3961	1966	1/9/1966
6493	Cole	Cole	"Suttkus, Cole & R. Tapp (from fish mkt.)"	RDS 3961	1966	1/9/1966
6493	R. Tapp	Tapp	"Suttkus, Cole & R. Tapp (from fish mkt.)"	RDS 3961	1966	1/9/1966
6494	R/V Anton Bruun	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3962	1966	4/9/1966
6494	Cruise 18-B	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3962	1966	4/9/1966
6495	R/V Anton Bruun	Ship Personnel	R/V Anton Bruun	RDS 3965	1966	5/9/1966
6496	R/V Anton Bruun	Ship Personnel	R/V Anton Bruun	RDS 3968	1966	6/9/1966
6497	R/V Anton Bruun	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3971	1966	7/9/1966
6497	Cruise 18-B	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3971	1966	7/9/1966
6498	R/V Anton Bruun	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3972	1966	7/9/1966
6498	Cruise 18-B	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3972	1966	7/9/1966
6499	R/V Anton Bruun	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3973	1966	6/9/1966
6499	Cruise 18-B	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3973	1966	6/9/1966
6500	R/V Anton Bruun	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3975	1966	8/9/1966
6500	Cruise 18-B	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3975	1966	8/9/1966
6501	R/V Anton Bruun Cruise 18-B	Ship Personnel	R/V Anton Bruun Cruise 18-B	RDS 3978	1966	9/9/1966
6502	R/V Anton Bruun	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3980	1966	10/9/1966
6502	Cruise 18-B	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3980	1966	10/9/1966
6503	R/V Anton Bruun	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3981	1966	10/9/1966
6503	Cruise 18-B	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3981	1966	10/9/1966
6504	R/V Anton Bruun	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3985	1966	11/9/1966
6504	Cruise 18-B	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3985	1966	11/9/1966
6505	R/V Anton Bruun Cruise 18-B	Ship Personnel	R/V Anton Bruun Cruise 18-B	RDS 3986	1966	12/9/1966
6506	R/V Anton Bruun Cruise 18-B	Ship Personnel	R/V Anton Bruun Cruise 18-B	RDS 3987	1966	12/9/1966
6507	R/V Anton Bruun	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3989	1966	12/9/1966
6507	Cruise 18-B	Ship Personnel	"R/V Anton Bruun, Cruise 18-B"	RDS 3989	1966	12/9/1966
6508	R.D. Suttkus	Suttkus	"RD Suttkus, L. Knapp, C. Cole, A. Kendall"	RDS 4008	1966	25/9/1966
6508	L. Knapp	Knapp	"RD Suttkus, L. Knapp, C. Cole, A. Kendall"	RDS 4008	1966	25/9/1966
6508	C. Cole	Cole	"RD Suttkus, L. Knapp, C. Cole, A. Kendall"	RDS 4008	1966	25/9/1966
6508	A. Kendall	Kendall	"RD Suttkus, L. Knapp, C. Cole, A. Kendall"	RDS 4008	1966	25/9/1966
6509	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 4010	1966	29/9/1966
6510	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 4019	1966	17/10/1966
6510	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 4019	1966	17/10/1966
6511	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 4022	1966	17 October 1966
6511	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 4022	1966	17 October 1966
6512	R.D. Suttkus	Suttkus	R.D. Suttkus & G.H. Clemmer	RDS 4063	1966	1/12/1966
6512	G.H. Clemmer	Clemmer	R.D. Suttkus & G.H. Clemmer	RDS 4063	1966	1/12/1966
14407	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 3828	1966	21/1/1966
14407	Gunning	Gunning	Suttkus & Gunning	RDS 3828	1966	21/1/1966
14408	R.D. Suttkus	Suttkus	R.D. Suttkus & Gunning	RDS 3830	1966	21 Jan. 1966
14408	Gunning	Gunning	R.D. Suttkus & Gunning	RDS 3830	1966	21 Jan. 1966
14409	R.D. Suttkus	Suttkus	R.D. Suttkus & Gunning	RDS 3832	1966	18 Feb. 1966
14409	Gunning	Gunning	R.D. Suttkus & Gunning	RDS 3832	1966	18 Feb. 1966
14410	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3833	1966	24-25 Feb. 1966
14410	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3833	1966	24-25 Feb. 1966
14411	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3834	1966	4 Mar. 1966
14411	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3834	1966	4 Mar. 1966
14412	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3835	1966	5 Mar. 1966
14412	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3835	1966	5 Mar. 1966
14413	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3836	1966	5/3/1966
14413	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3836	1966	5/3/1966
14414	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3837	1966	10 Mar. 1966
14414	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3837	1966	10 Mar. 1966
14415	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3838	1966	11 March 1966
14415	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3838	1966	11 March 1966
14416	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3839	1966	11 March 1966
14416	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3839	1966	11 March 1966
14417	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3840	1966	11 March 1966
14417	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3840	1966	11 March 1966
14418	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Barbour	RDS 3844	1966	17 March 1966
14418	C.D. Barbour	Barbour	R.D. Suttkus & C.D. Barbour	RDS 3844	1966	17 March 1966
14419	R.D. Suttkus	Suttkus	R.D. Suttkus & G.H. Clemmer	RDS 3845	1966	18/3/1966
14419	G.H. Clemmer	Clemmer	R.D. Suttkus & G.H. Clemmer	RDS 3845	1966	18/3/1966
14420	R.D. Suttkus	Suttkus	R.D. Suttkus & G.H. Clemmer	RDS 3846	1966	18 March 1966
14420	G.H. Clemmer	Clemmer	R.D. Suttkus & G.H. Clemmer	RDS 3846	1966	18 March 1966
14421	R.D. Suttkus	Suttkus	R.D. Suttkus & G.H. Clemmer	RDS 3847	1966	19 March 1966
14421	G.H. Clemmer	Clemmer	R.D. Suttkus & G.H. Clemmer	RDS 3847	1966	19 March 1966
14422	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3848	1966	19/3/1966
14422	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3848	1966	19/3/1966
14423	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3850	1966	19/3/1966
14423	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3850	1966	19/3/1966
14424	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3851	1966	20 March 1966
14424	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3851	1966	20 March 1966
14425	R.D. Suttkus	Suttkus	"R.D. Suttkus, Jones & G.H. Clemmer"	RDS 3852	1966	25 March 1966
14425	Jones	Jones	"R.D. Suttkus, Jones & G.H. Clemmer"	RDS 3852	1966	25 March 1966
14425	G.H. Clemmer	Clemmer	"R.D. Suttkus, Jones & G.H. Clemmer"	RDS 3852	1966	25 March 1966
14426	R.D. Suttkus	Suttkus	R.D. Suttkus & G.H. Clemmer	RDS 3853	1966	1 April 1966
14426	G.H. Clemmer	Clemmer	R.D. Suttkus & G.H. Clemmer	RDS 3853	1966	1 April 1966
14427	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3855	1966	2 April 1966
14427	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3855	1966	2 April 1966
14428	R.D. Suttkus	Suttkus	R.D. Suttkus & G.H. Clemmer	RDS 3856	1966	2/4/1966
14428	G.H. Clemmer	Clemmer	R.D. Suttkus & G.H. Clemmer	RDS 3856	1966	2/4/1966
14429	R.D. Suttkus	Suttkus	R.D. Suttkus & Gunning	RDS 3857	1966	7 April 1966
14429	Gunning	Gunning	R.D. Suttkus & Gunning	RDS 3857	1966	7 April 1966
14430	R.D. Suttkus	Suttkus	R.D. Suttkus & Gunning	RDS 3858	1966	7 April 1966
14430	Gunning	Gunning	R.D. Suttkus & Gunning	RDS 3858	1966	7 April 1966
14431	R.D. Suttkus	Suttkus	R.D. Suttkus & Gunning	RDS 3859	1966	7 April 1966
14431	Gunning	Gunning	R.D. Suttkus & Gunning	RDS 3859	1966	7 April 1966
14432	R.D. Suttkus	Suttkus	R.D. Suttkus & Gunning	RDS 3860	1966	7 April 1966
14432	Gunning	Gunning	R.D. Suttkus & Gunning	RDS 3860	1966	7 April 1966
14433	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3861	1966	8/4/1966
14433	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3861	1966	8/4/1966
14434	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3862	1966	9 April 1966
14434	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3862	1966	9 April 1966
14435	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3863	1966	9 April 1966
14435	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3863	1966	9 April 1966
14436	R.D. Suttkus	Suttkus	Suttkus & Clemmer	RDS 3864	1966	9 + 10 April 1966
14436	Clemmer	Clemmer	Suttkus & Clemmer	RDS 3864	1966	9 + 10 April 1966
14437	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3865	1966	10 April 1966
14437	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3865	1966	10 April 1966
14438	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3866	1966	10/4/1966
14438	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3866	1966	10/4/1966
14439	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3867	1966	10/4/1966
14439	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3867	1966	10/4/1966
14440	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3868	1966	11/4/1966
14440	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3868	1966	11/4/1966
14441	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3869	1966	11 April 1966
14441	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3869	1966	11 April 1966
14442	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3870	1966	11/4/1966
14442	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3870	1966	11/4/1966
14443	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3871	1966	11/4/1966
14443	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3871	1966	11/4/1966
14444	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3872	1966	11/4/1966
14444	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3872	1966	11/4/1966
14445	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3873	1966	12/4/1966
14445	Clemmer	Clemmer	R.D. Suttkus & Clemmer	RDS 3873	1966	12/4/1966
14446	R.D. Suttkus	Suttkus	R.D. Suttkus & Clemmer	RDS 3874	1966	12/4/1966
